id,loan_amnt,term,int_rate,installment,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,total_pymnt
1065929,3500, 36 months,7.90%,109.52,MORTGAGE,61440,Not Verified,Dec-11,Fully Paid,vacation,3942.557993
1066582,12000, 36 months,6.62%,368.45,MORTGAGE,56000,Not Verified,Dec-11,Fully Paid,debt_consolidation,13263.96
1066348,16500, 36 months,8.90%,523.93,RENT,47000,Source Verified,Dec-11,Fully Paid,debt_consolidation,18858.32
1061430,22000, 60 months,21.67%,603.5,RENT,55000,Verified,Dec-11,Fully Paid,debt_consolidation,25029.21535
1061519,12000, 36 months,14.65%,413.94,RENT,71000,Verified,Dec-11,Fully Paid,credit_card,12430.41857
1066344,15600, 60 months,12.69%,352.48,RENT,50000,Source Verified,Dec-11,Charged Off,vacation,16894.08
1066480,10800, 36 months,12.42%,360.89,RENT,135000,Verified,Dec-11,Fully Paid,credit_card,13007.71999
1066471,14000, 36 months,12.42%,467.82,MORTGAGE,63000,Not Verified,Dec-11,Fully Paid,credit_card,16793.82458
1064063,18825, 60 months,17.58%,473.75,MORTGAGE,44000,Verified,Dec-11,Current,debt_consolidation,24593.14
1066318,6000, 36 months,13.49%,203.59,MORTGAGE,50000,Not Verified,Dec-11,Fully Paid,debt_consolidation,7328.920002
1066453,12000, 36 months,9.91%,386.7,RENT,80000,Not Verified,Dec-11,Fully Paid,debt_consolidation,13909.61999
1063090,10000, 36 months,12.42%,334.16,RENT,45000,Not Verified,Dec-11,Fully Paid,debt_consolidation,12029.45
1061406,8000, 36 months,7.90%,250.33,RENT,78000,Not Verified,Dec-11,Fully Paid,vacation,8847.221069
1066278,14125, 36 months,9.91%,455.18,RENT,33000,Verified,Dec-11,Fully Paid,debt_consolidation,16058.32565
1066281,14000, 36 months,12.69%,469.63,RENT,62800,Not Verified,Dec-11,Fully Paid,debt_consolidation,16902.98001
1056150,13200, 60 months,17.27%,224.36,RENT,26400,Source Verified,Dec-11,Fully Paid,small_business,10202.58059
1066434,4000, 36 months,19.03%,146.69,MORTGAGE,80000,Not Verified,Dec-11,Fully Paid,vacation,4341.504299
1048526,4000, 36 months,12.69%,134.18,RENT,25000,Not Verified,Dec-11,Charged Off,debt_consolidation,2022.66
1028566,10500, 36 months,6.03%,319.58,MORTGAGE,65000,Source Verified,Dec-11,Fully Paid,debt_consolidation,11504.35
1066424,5500, 36 months,7.90%,172.1,OWN,59000,Source Verified,Dec-11,Fully Paid,car,6172.07856
1066212,7350, 36 months,11.71%,243.11,RENT,33000,Verified,Dec-11,Fully Paid,debt_consolidation,8728.625013
1066232,10000, 36 months,12.42%,334.16,RENT,39000,Source Verified,Dec-11,Charged Off,credit_card,11604.88
1056219,12000, 36 months,7.51%,373.33,RENT,42000,Not Verified,Dec-11,Fully Paid,debt_consolidation,13459.56667
1066199,5000, 60 months,11.71%,110.5,MORTGAGE,38004,Not Verified,Dec-11,Fully Paid,home_improvement,6534.43
1060851,8000, 60 months,11.71%,176.79,OWN,31000,Source Verified,Dec-11,Fully Paid,other,8306.628279
972383,4500, 36 months,8.90%,142.89,MORTGAGE,50700,Verified,Dec-11,Fully Paid,other,5051.236671
1066191,18000, 36 months,12.42%,601.48,OWN,75000,Verified,Dec-11,Fully Paid,credit_card,21634.66001
1066173,12300, 60 months,13.49%,282.96,MORTGAGE,30000,Source Verified,Dec-11,Current,debt_consolidation,14688.44
1066379,12000, 36 months,13.49%,407.17,RENT,40000,Not Verified,Dec-11,Fully Paid,debt_consolidation,12762.81967
1066364,10000, 36 months,13.49%,339.31,MORTGAGE,50000,Not Verified,Dec-11,Fully Paid,credit_card,12082.61063
1066140,6000, 36 months,7.90%,187.75,MORTGAGE,80000,Not Verified,Dec-11,Fully Paid,other,6633.907565
1066171,12000, 36 months,12.69%,402.54,RENT,40000,Not Verified,Dec-11,Fully Paid,debt_consolidation,14010.27472
1066162,12000, 36 months,8.90%,381.04,RENT,80000,Not Verified,Dec-11,Charged Off,other,10411.4
1040154,7000, 36 months,11.71%,231.54,RENT,75000,Source Verified,Dec-11,Fully Paid,debt_consolidation,8335.090002
1066155,35000, 60 months,18.64%,690.56,MORTGAGE,85000,Verified,Dec-11,Fully Paid,debt_consolidation,28062.23874
1065382,1400, 36 months,7.90%,43.81,RENT,28800,Not Verified,Dec-11,Fully Paid,other,1478.900477
1063447,16000, 60 months,13.49%,368.08,RENT,35000,Verified,Dec-11,Charged Off,small_business,10343.32
1065932,3200, 36 months,9.91%,103.12,RENT,61200,Not Verified,Dec-11,Fully Paid,debt_consolidation,3711.14
1065936,8000, 36 months,7.90%,250.33,RENT,40000,Not Verified,Dec-11,Fully Paid,medical,8987.222603
1066112,11875, 60 months,12.69%,268.32,RENT,25920,Source Verified,Dec-11,Charged Off,debt_consolidation,1185.35
1066084,5000, 36 months,6.03%,152.18,MORTGAGE,54000,Not Verified,Dec-11,Fully Paid,home_improvement,5411.159335
1066081,1800, 36 months,6.62%,55.27,RENT,18000,Not Verified,Dec-11,Fully Paid,small_business,1880.260813
1065896,35000, 36 months,8.90%,1111.37,RENT,85000,Verified,Dec-11,Fully Paid,debt_consolidation,37305.86111
1066065,18000, 36 months,8.90%,571.56,RENT,78000,Verified,Dec-11,Fully Paid,credit_card,19886.52562
1066071,14000, 36 months,7.90%,438.07,OWN,45600,Not Verified,Dec-11,Charged Off,debt_consolidation,6130.32
1062094,5000, 36 months,12.42%,167.08,RENT,70000,Not Verified,Dec-11,Fully Paid,debt_consolidation,5501.552292
1061154,8000, 36 months,15.96%,281.1,RENT,70000,Source Verified,Dec-11,Fully Paid,credit_card,9998.939479
1066061,10000, 36 months,6.03%,304.36,MORTGAGE,80000,Not Verified,Dec-11,Fully Paid,debt_consolidation,10840.60453
1065863,10000, 36 months,7.51%,311.11,RENT,50000,Verified,Dec-11,Fully Paid,debt_consolidation,11021.30568
1065862,12000, 36 months,12.42%,400.99,MORTGAGE,35000,Verified,Dec-11,Fully Paid,debt_consolidation,14435.35
1065854,23200, 36 months,7.90%,725.94,MORTGAGE,65000,Verified,Dec-11,Fully Paid,debt_consolidation,24554.56476
1065145,18000, 60 months,15.27%,430.78,MORTGAGE,84000,Verified,Dec-11,Current,credit_card,22354.28
1062260,4800, 36 months,15.27%,167.03,MORTGAGE,75000,Not Verified,Dec-11,Fully Paid,debt_consolidation,6013.039997
1065842,7300, 36 months,11.71%,241.46,RENT,35000,Not Verified,Dec-11,Fully Paid,debt_consolidation,8657.784357
1066018,10400, 36 months,9.91%,335.14,RENT,40000,Source Verified,Dec-11,Fully Paid,debt_consolidation,12024.29035
1049352,6600, 36 months,9.91%,212.69,MORTGAGE,1.00E+05,Not Verified,Dec-11,Fully Paid,house,7276.236207
1066016,12000, 36 months,8.90%,381.04,OWN,40000,Not Verified,Dec-11,Fully Paid,debt_consolidation,13717.39
1065997,13250, 36 months,17.27%,474.19,RENT,52000,Verified,Dec-11,Fully Paid,debt_consolidation,15655.20629
1061891,12000, 36 months,11.71%,396.92,RENT,92500,Source Verified,Dec-11,Fully Paid,debt_consolidation,14288.77
1065752,25000, 36 months,9.91%,805.63,RENT,61000,Source Verified,Dec-11,Fully Paid,debt_consolidation,29002.42
1063126,6000, 36 months,10.65%,195.44,RENT,36000,Not Verified,Dec-11,Fully Paid,other,7035.820001
1065738,12000, 36 months,7.51%,373.33,MORTGAGE,68000,Not Verified,Dec-11,Fully Paid,credit_card,12554.81702
1061467,14400, 36 months,11.71%,476.3,RENT,80000,Not Verified,Dec-11,Fully Paid,credit_card,15544.00676
1065721,10000, 36 months,12.42%,334.16,RENT,43000,Not Verified,Dec-11,Fully Paid,credit_card,12029.45
1065717,8000, 36 months,11.71%,264.61,RENT,150000,Not Verified,Dec-11,Fully Paid,credit_card,9525.87
1065026,8000, 36 months,16.29%,282.41,RENT,50000,Not Verified,Dec-11,Charged Off,credit_card,4533.54
1057001,30000, 60 months,12.42%,673.72,RENT,70000,Source Verified,Dec-11,Charged Off,small_business,17179.15
1065513,18000, 60 months,16.77%,445.13,OWN,40000,Not Verified,Dec-11,Charged Off,home_improvement,11229.37
1065698,13250, 36 months,11.71%,438.26,OWN,35000,Not Verified,Dec-11,Fully Paid,credit_card,15777.22001
1065681,14000, 36 months,14.27%,480.33,RENT,80000,Not Verified,Dec-11,Fully Paid,debt_consolidation,17291.65001
1061788,20000, 60 months,20.30%,533.23,OWN,59000,Verified,Dec-11,Charged Off,debt_consolidation,16063.42
1065484,10000, 36 months,16.29%,353.01,RENT,40000,Verified,Dec-11,Fully Paid,credit_card,12458.62318
1061681,35000, 60 months,20.30%,619.88,RENT,85000,Verified,Dec-11,Fully Paid,debt_consolidation,36105.41996
1065661,4000, 36 months,6.03%,121.75,RENT,55000,Not Verified,Dec-11,Fully Paid,debt_consolidation,4355.672911
1065663,13000, 36 months,9.91%,418.93,RENT,110000,Not Verified,Dec-11,Fully Paid,debt_consolidation,14960.06316
1065480,28000, 36 months,12.69%,939.26,RENT,1.00E+05,Source Verified,Dec-11,Fully Paid,credit_card,33813.15999
1065658,10000, 36 months,13.49%,339.31,RENT,62000,Not Verified,Dec-11,Fully Paid,debt_consolidation,11254.78061
1065447,20000, 36 months,7.90%,625.81,RENT,45000,Verified,Dec-11,Fully Paid,debt_consolidation,22528.97
1065470,18000, 36 months,9.91%,580.05,RENT,110000,Verified,Dec-11,Fully Paid,debt_consolidation,19207.36256
1065467,9000, 60 months,19.91%,238,RENT,60000,Verified,Dec-11,Charged Off,credit_card,5227.64
1065649,25000, 60 months,18.64%,643.58,RENT,61500,Verified,Dec-11,Charged Off,debt_consolidation,25775.38
1065430,10000, 36 months,11.71%,330.76,RENT,33000,Not Verified,Dec-11,Fully Paid,other,11841.29287
1059462,4200, 36 months,6.03%,127.83,RENT,61000,Not Verified,Dec-11,Fully Paid,credit_card,4601.849929
1064102,20000, 60 months,15.27%,478.64,OWN,78216,Verified,Dec-11,Charged Off,debt_consolidation,5797.78
1062399,18000, 60 months,17.27%,449.97,MORTGAGE,62000,Verified,Dec-11,Charged Off,debt_consolidation,20808.83
1065572,24000, 36 months,16.29%,847.21,RENT,50964,Verified,Dec-11,Fully Paid,debt_consolidation,30499.52001
1065567,4475, 36 months,15.27%,155.72,RENT,43680,Not Verified,Dec-11,Fully Paid,credit_card,5605.910002
1065342,20000, 60 months,14.65%,472.14,MORTGAGE,56000,Verified,Dec-11,Current,credit_card,24548.68
1065355,12000, 36 months,12.42%,400.99,RENT,50700,Source Verified,Dec-11,Fully Paid,credit_card,14435.34999
1058717,18000, 60 months,17.58%,452.98,MORTGAGE,60000,Verified,Dec-11,Fully Paid,debt_consolidation,26378.55001
1065348,5000, 36 months,12.42%,167.08,RENT,30000,Source Verified,Dec-11,Charged Off,debt_consolidation,833.7
890389,3000, 36 months,6.03%,91.31,RENT,50000,Not Verified,Dec-11,Fully Paid,other,3207.90304
1065142,25000, 60 months,19.03%,648.93,RENT,75000,Verified,Dec-11,Current,debt_consolidation,33697.87
1065320,18000, 60 months,19.03%,467.23,RENT,90000,Source Verified,Dec-11,Current,credit_card,24261.12
1065304,12000, 36 months,9.91%,386.7,RENT,55000,Not Verified,Dec-11,Charged Off,debt_consolidation,5851.68
1065180,20000, 36 months,15.27%,695.96,MORTGAGE,50000,Verified,Dec-11,Fully Paid,other,25054.29
1065298,10000, 36 months,13.49%,339.31,RENT,84000,Verified,Dec-11,Fully Paid,debt_consolidation,12159.18267
1064904,15000, 36 months,12.42%,501.23,OWN,155000,Verified,Dec-11,Fully Paid,debt_consolidation,17717.13342
1064696,12000, 36 months,7.90%,375.49,MORTGAGE,62000,Source Verified,Dec-11,Fully Paid,debt_consolidation,13449.50075
977277,20000, 60 months,10.65%,290.64,MORTGAGE,175000,Verified,Dec-11,Current,debt_consolidation,15066.48
1065260,6300, 36 months,11.71%,208.38,RENT,30000,Not Verified,Dec-11,Fully Paid,credit_card,7501.630002
1059734,20000, 60 months,16.77%,494.59,RENT,50000,Verified,Dec-11,Current,credit_card,25695.8
1065110,35000, 60 months,17.27%,578.71,MORTGAGE,208000,Source Verified,Dec-11,Fully Paid,debt_consolidation,26016.92242
1047987,8250, 60 months,15.96%,200.45,MORTGAGE,35004,Verified,Dec-11,Fully Paid,home_improvement,10439.29849
1065104,20000, 60 months,12.69%,451.9,OWN,85000,Source Verified,Dec-11,Current,home_improvement,23468.38
1065103,10000, 36 months,11.71%,330.76,RENT,32000,Not Verified,Dec-11,Charged Off,credit_card,1958.97
1065254,24000, 36 months,8.90%,762.08,MORTGAGE,116400,Verified,Dec-11,Charged Off,car,8649.71
1064873,14400, 36 months,12.69%,483.05,MORTGAGE,40000,Not Verified,Dec-11,Fully Paid,debt_consolidation,17389.61
1065244,6000, 36 months,14.65%,206.97,RENT,34000,Not Verified,Dec-11,Fully Paid,credit_card,7464.910002
1064969,22000, 36 months,15.96%,773.03,MORTGAGE,73000,Verified,Dec-11,Fully Paid,debt_consolidation,27828.63995
1059620,12000, 36 months,11.71%,396.92,RENT,57200,Source Verified,Dec-11,Charged Off,debt_consolidation,3564.9
1032978,16000, 36 months,16.77%,568.62,MORTGAGE,114000,Source Verified,Dec-11,Fully Paid,debt_consolidation,20470.04
1065234,10000, 36 months,10.65%,325.74,MORTGAGE,90000,Not Verified,Dec-11,Fully Paid,debt_consolidation,11726.32
1064958,16000, 60 months,19.03%,301.76,MORTGAGE,54000,Source Verified,Dec-11,Fully Paid,home_improvement,17833.52997
1065196,10000, 36 months,12.69%,335.45,RENT,35000,Source Verified,Dec-11,Charged Off,debt_consolidation,7690.46
1065199,3500, 36 months,13.49%,118.76,RENT,56000,Not Verified,Dec-11,Fully Paid,debt_consolidation,3615.368378
1065195,9600, 36 months,9.91%,309.36,RENT,35000,Not Verified,Dec-11,Fully Paid,debt_consolidation,11084.44979
1065020,9875, 36 months,7.90%,309,MORTGAGE,40000,Source Verified,Dec-11,Fully Paid,debt_consolidation,11123.65
1065016,21500, 60 months,17.58%,427.19,OWN,59000,Verified,Dec-11,Fully Paid,debt_consolidation,19867.56312
1064924,4800, 36 months,7.90%,150.2,RENT,48000,Source Verified,Dec-11,Fully Paid,debt_consolidation,5080.284197
1064940,7800, 36 months,6.03%,237.4,OWN,85000,Not Verified,Dec-11,Fully Paid,major_purchase,8546.299999
1064932,20000, 36 months,14.27%,686.18,MORTGAGE,70000,Verified,Dec-11,Fully Paid,credit_card,24002.34106
1062248,9750, 36 months,7.51%,303.34,RENT,35000,Not Verified,Dec-11,Charged Off,debt_consolidation,5150.83
1064985,18000, 60 months,15.96%,365.67,MORTGAGE,91000,Verified,Dec-11,Fully Paid,credit_card,18898.54643
1064926,5000, 36 months,6.03%,152.18,MORTGAGE,30000,Not Verified,Dec-11,Fully Paid,other,5451.317057
1064908,9000, 36 months,14.65%,310.45,RENT,45000,Source Verified,Dec-11,Fully Paid,debt_consolidation,10752.06648
1059118,7200, 36 months,7.90%,225.29,RENT,55000,Not Verified,Dec-11,Fully Paid,debt_consolidation,8110.439998
1064897,3000, 60 months,19.03%,77.88,RENT,53004,Source Verified,Dec-11,Current,other,4040.92
1064754,25000, 60 months,19.42%,654.31,RENT,60000,Verified,Dec-11,Charged Off,credit_card,29415.85
1060082,25000, 36 months,15.27%,869.95,OWN,82000,Verified,Dec-11,Fully Paid,debt_consolidation,28098.04098
1064736,10000, 36 months,15.96%,351.38,RENT,53000,Verified,Dec-11,Fully Paid,debt_consolidation,12649.36
1064727,8875, 36 months,12.69%,297.72,MORTGAGE,35360,Verified,Dec-11,Charged Off,debt_consolidation,2046.9
1042668,15550, 36 months,11.71%,514.34,RENT,54000,Verified,Dec-11,Fully Paid,debt_consolidation,18515.86999
1064862,17000, 60 months,15.27%,406.85,RENT,65000,Not Verified,Dec-11,Current,debt_consolidation,21554.79
1064711,7500, 36 months,12.69%,251.59,RENT,65000,Not Verified,Dec-11,Fully Paid,credit_card,9057.079996
1032875,8875, 36 months,8.90%,281.81,OWN,28800,Not Verified,Dec-11,Fully Paid,debt_consolidation,10145.14993
1064830,4500, 36 months,17.27%,161.05,RENT,42000,Not Verified,Dec-11,Fully Paid,credit_card,5507.127762
1064681,5800, 36 months,12.42%,193.81,RENT,36000,Not Verified,Dec-11,Fully Paid,debt_consolidation,6977.099999
1064383,10000, 36 months,11.71%,330.76,RENT,40000,Not Verified,Dec-11,Fully Paid,debt_consolidation,11819.55603
1064675,10000, 36 months,9.91%,322.25,RENT,50000,Not Verified,Dec-11,Fully Paid,credit_card,11401.47818
1064666,14000, 36 months,11.71%,463.07,RENT,52000,Not Verified,Dec-11,Fully Paid,credit_card,15611.66481
1064639,25000, 60 months,19.03%,648.93,MORTGAGE,85000,Verified,Dec-11,Fully Paid,credit_card,38487.04
1064636,12000, 36 months,8.90%,381.04,RENT,32000,Source Verified,Dec-11,Charged Off,debt_consolidation,8740.16
1064805,24000, 36 months,7.90%,750.97,OWN,75000,Verified,Dec-11,Fully Paid,debt_consolidation,27034.77001
1064635,14000, 36 months,14.27%,480.33,RENT,80000,Not Verified,Dec-11,Fully Paid,credit_card,17235.86936
1064793,12000, 36 months,8.90%,381.04,MORTGAGE,40246,Verified,Dec-11,Fully Paid,credit_card,13739.32999
1056865,15000, 60 months,12.69%,338.93,OWN,30000,Verified,Dec-11,Charged Off,debt_consolidation,9543.84
1064783,8050, 36 months,12.69%,270.04,RENT,36000,Source Verified,Dec-11,Charged Off,debt_consolidation,1330.92
1064623,5600, 36 months,10.65%,182.42,RENT,60000,Not Verified,Dec-11,Fully Paid,debt_consolidation,6566.699998
1064792,7500, 36 months,9.91%,241.69,RENT,31200,Not Verified,Dec-11,Fully Paid,credit_card,8551.156268
1062701,7000, 36 months,11.71%,231.54,RENT,90000,Verified,Dec-11,Fully Paid,credit_card,8335.090002
1064781,5400, 36 months,7.90%,168.97,RENT,40000,Not Verified,Dec-11,Fully Paid,debt_consolidation,6082.819999
1064774,16000, 36 months,12.42%,534.65,RENT,90000,Verified,Dec-11,Fully Paid,credit_card,19247.16
1053765,35000, 60 months,12.42%,619.26,MORTGAGE,105000,Verified,Dec-11,Fully Paid,home_improvement,34446.38201
1064608,6000, 60 months,7.90%,121.38,RENT,30084,Verified,Dec-11,Charged Off,debt_consolidation,3662.31
1064589,4125, 60 months,12.69%,93.21,MORTGAGE,36000,Not Verified,Dec-11,Fully Paid,car,5551.360004
1064558,9800, 36 months,16.29%,345.95,RENT,67000,Not Verified,Dec-11,Fully Paid,credit_card,12161.90555
1064585,15700, 60 months,18.25%,400.82,MORTGAGE,63000,Source Verified,Dec-11,Fully Paid,debt_consolidation,23722.74002
1064548,5000, 36 months,6.62%,153.52,RENT,276000,Source Verified,Dec-11,Fully Paid,debt_consolidation,5526.66
1064462,9900, 36 months,11.71%,327.46,RENT,26400,Verified,Dec-11,Fully Paid,debt_consolidation,11788.23
1064582,4000, 36 months,11.71%,132.31,RENT,24000,Source Verified,Dec-11,Fully Paid,home_improvement,4186.02303
1064579,15000, 36 months,11.71%,496.14,MORTGAGE,68400,Source Verified,Dec-11,Fully Paid,debt_consolidation,17861.03001
1046511,6250, 36 months,15.96%,219.61,RENT,29120,Not Verified,Dec-11,Fully Paid,debt_consolidation,7905.88
1029191,6400, 36 months,16.29%,225.93,RENT,29120,Not Verified,Dec-11,Fully Paid,debt_consolidation,8133.129999
1064527,8850, 60 months,13.49%,203.6,MORTGAGE,89122,Source Verified,Dec-11,Fully Paid,major_purchase,12021.06002
1064567,12000, 36 months,15.27%,417.58,MORTGAGE,54000,Not Verified,Dec-11,Fully Paid,debt_consolidation,15032.53999
1064500,15000, 36 months,8.90%,476.3,MORTGAGE,30000,Verified,Dec-11,Fully Paid,debt_consolidation,17022.63829
1063899,6500, 36 months,14.27%,223.01,MORTGAGE,30000,Not Verified,Dec-11,Fully Paid,credit_card,7997.879996
1057598,8000, 36 months,15.96%,281.1,RENT,50000,Not Verified,Dec-11,Fully Paid,credit_card,10119.53
1052002,30000, 60 months,21.28%,539.47,MORTGAGE,92000,Source Verified,Dec-11,Fully Paid,home_improvement,31832.18997
1064323,15000, 36 months,14.65%,517.42,MORTGAGE,100500,Source Verified,Dec-11,Fully Paid,credit_card,16917.77509
1064317,10200, 36 months,14.27%,349.96,RENT,40000,Not Verified,Dec-11,Fully Paid,debt_consolidation,12187.97328
1064471,9000, 36 months,12.42%,300.74,MORTGAGE,47000,Not Verified,Dec-11,Fully Paid,credit_card,10826.53001
1060374,6500, 36 months,16.29%,229.46,MORTGAGE,68000,Not Verified,Dec-11,Fully Paid,debt_consolidation,8197.123026
1064452,23000, 60 months,21.28%,625.86,MORTGAGE,95000,Verified,Dec-11,Fully Paid,debt_consolidation,30967.61703
1064453,2000, 36 months,7.90%,62.59,RENT,39600,Not Verified,Dec-11,Fully Paid,credit_card,2252.86
1064284,8000, 36 months,13.49%,271.45,OWN,30000,Verified,Dec-11,Fully Paid,debt_consolidation,9771.92
1063081,8875, 36 months,7.51%,276.11,RENT,30000,Verified,Dec-11,Fully Paid,debt_consolidation,9740.179268
1064251,1500, 36 months,18.64%,54.72,RENT,17000,Source Verified,Dec-11,Charged Off,other,560.69
1064407,8000, 36 months,12.42%,267.33,RENT,42000,Not Verified,Dec-11,Fully Paid,debt_consolidation,9641.28
1035800,20000, 60 months,14.65%,399.55,RENT,75000,Verified,Dec-11,Charged Off,debt_consolidation,3612.52
1063678,6500, 36 months,11.71%,215,RENT,42000,Not Verified,Dec-11,Fully Paid,credit_card,7730.649996
